asset_id,subject,age_days,bf_tone,spont,threshold,token,n_reps,rate,ceiling,alpha,period_bins,n_fit,r_pred,strf_bf_hz,peak_lag_ms,onset_lag_ms,bw_octaves,peak,min_post,inhib_ratio,acausal_ratio,peak_lag_corr_ms,r_norm,bf_error_oct
57d863b6-7115-4c5b-b465-096e995f72d2,G160518,805,2023.0,0.0,57.67451662014717,NOISE_NOISE_1,60,69.86047410985671,0.7260139246982464,10.0,1181,1880,0.18090203191060653,2120.014105767042,5.0176,4.01408,0.1389382575976116,0.31380036013116597,-0.1995277872873702,0.6358430793513724,0.3995826641616099,3.2153599999999996,0.24917157337690862,0.06757754406796623
cf928a68-1593-4cbc-a66b-131af5ac509b,G160504,213,4958.0,42.5,23.18109101929488,NOISE_NOISE_1,60,236.5520884218049,0.6317807773702347,0.3,1181,1880,0.12910256051224758,4580.737606123811,5.0176,5.0176,0.1389382575976119,0.7970599374821093,-0.4980505716142133,0.6248596224614443,0.21478682354615827,4.157439999999999,0.2043470854710592,-0.1141783466795873
15784c5c-fa62-4b2f-9203-499e9482fc2d,G160531,332,2634.0,0.0,,NOISE_NOISE_1,60,68.72086850032566,0.9110123772766292,1.0,1181,1880,0.5282439663477468,2830.169848246903,7.02464,7.02464,0.1389382575976119,2.2116081412907698,-0.5974915722069074,0.2701615901351272,0.05593463133771276,5.65248,0.5798427985433895,0.10363329116256731
38b3df1a-aa6d-4246-8ac5-52f789d7c26b,G160531,332,7276.0,77.5,24.499279560696763,NOISE_NOISE_1,60,144.87125884263278,0.5982656477906174,0.3,1181,1880,0.21006427832890368,7414.098142962889,6.02112,6.02112,0.13893825759761044,1.1387595795947625,-0.7459899070918465,0.6550899069997844,0.14886285238972882,5.48864,0.35112207947199825,0.027125669743703038
aae24185-71ba-479d-9f1e-3084f4c4b833,G160803,698,1746.0,25.0,41.73360994590491,NOISE_NOISE_1,60,43.679316323818206,0.8065365035859381,0.3,1181,1881,0.38647525634816143,2120.014105767042,6.02112,6.02112,0.1389382575976116,0.6557635272992456,-0.18842307957421828,0.28733388139202637,0.21249031553592232,4.2188799999999995,0.4791788773723888,0.28002030499680913
e691c836-a584-45dd-921f-576ec1566fa6,G160531,332,7873.0,80.0,24.36334761668992,NOISE_NOISE_1,60,201.72786119101897,0.7267121308993468,0.3,1181,1880,0.3556555370637434,7414.098142962889,6.02112,6.02112,0.13893825759761044,2.2828187897450416,-1.3072792829180766,0.5726601203699051,0.09007048715535487,5.48864,0.4894036055564393,-0.08664226549156756
daa035b6-dcf3-4d6b-9598-ec1a05f5805f,G160901,728,4298.0,6.25,64.69456765578634,NOISE_NOISE_1,60,23.604854175712838,0.7898772501307005,1.0,1181,1880,0.373317402187152,4580.737606123811,6.02112,6.02112,0.13893825759761017,0.7092455058489787,-0.14103669279075334,0.19885454560890037,0.10572083601493659,5.160959999999999,0.4726271102571689,0.09191444197935142
6f18d87a-aeca-47be-9e98-423ae1062df9,G160901,728,1123.0,7.5,,NOISE_NOISE_1,60,66.87453072984513,0.8909082803588847,3.0,1181,1880,0.3981235922556873,1309.8327203852125,5.0176,4.01408,0.41681477279283263,0.9543221554388907,-0.5431212557739513,0.5691173076917313,0.15291852171790027,2.23232,0.4468738264451994,0.2220246482375937
44bdae4f-6fd7-4f94-94e5-5a0bd00bc563,G160817,897,7765.0,41.25,30.2953816446865,NOISE_NOISE_1,60,154.7213383358663,0.8614106398619175,0.1,1181,1880,0.549501492942262,8163.622495062154,6.02112,6.02112,0.13893825759761044,4.1172566811647915,-1.6236869986546252,0.39436137321301923,0.0637579596222358,5.5500799999999995,0.6379088758763719,0.07222354571813625
97c3f285-2f5c-4c2f-8cb3-5142c0350ce0,G160901,728,1203.0,15.0,53.889858849769,NOISE_NOISE_1,60,85.24956691453178,0.9205472925199738,3.0,1181,1880,0.41092804394067467,1080.3554546318592,4.01408,4.01408,0.41681477279283263,1.2802615971153934,-0.4210028453109745,0.328841266706392,0.26496943571302783,0.7372800000000002,0.4463953642357364,-0.1551305817331026
53425e46-7002-4d7b-8de0-16e47a9c60c8,G160901,728,1012.0,42.5,57.85019023997855,NOISE_NOISE_1,60,115.94824515577508,0.9033939156717009,1.0,1181,1880,0.4134253008442573,1588.0530320239413,5.0176,5.0176,0.6946912879880534,1.05448408758283,-0.4809602969261943,0.456109582486625,0.23389464188305653,2.6624,0.45763569321458514,0.6500498011391066
abfa4302-6606-45c3-98f7-ddfd1419bac2,G160901,728,1223.0,30.0,53.86987732500355,NOISE_NOISE_1,60,94.7462803272905,0.89973769059307,3.0,1181,1880,0.43326700864452306,1442.2495703074092,5.0176,4.01408,0.2778765151952223,1.2839748110620772,-0.7134632210244072,0.5556676150322959,0.3061705861923973,2.4576,0.4815481369452594,0.23789642970841976
3f3abd10-68e0-43ec-b8bd-11c441223f0c,G161110,140,2341.0,81.25,30.57821145872597,NOISE_NOISE_4,60,117.1663911645955,0.84713552296712,0.3,1181,1882,0.5789619441111646,2570.32426828271,6.02112,6.02112,0.13893825759761017,2.805597428918161,-0.8694807246454492,0.3099092962102981,0.06657361402695366,4.505599999999999,0.6834348559523645,0.13482544470945712
7c34dc6e-aa1a-44ae-9571-fbeae84629b5,G161110,140,5400.0,82.5,37.95201297008615,NOISE_NOISE_3,60,151.79476496363688,0.8917476113045602,0.3,1181,1882,0.6490389950718995,5553.727686823738,6.02112,6.02112,0.0,5.497822017510178,-0.8203363857697702,0.14921115728320347,0.05377356802229646,5.30432,0.727828128546825,0.04049703266416389
6820d67e-a07f-4685-b0d7-be9f77b8b612,G170512,264,1959.0,55.0,,NOISE_NOISE_1,60,185.34191966435324,0.7720381929792645,1.0,1181,1879,0.15989759226785807,1189.5734210730548,4.01408,3.01056,0.5557530303904429,0.6016664413824032,-0.2718459264871958,0.45182165364349736,0.5949572863654186,1.00352,0.20711098715313508,-0.7196730792270026
ff8481c7-b337-4442-a8e3-d76dcfc8dc10,G170512,264,1131.0,27.5,,NOISE_NOISE_2,60,177.76702218939732,0.7759003753367857,3.0,1181,1879,0.22675222036429787,1080.3554546318592,4.01408,3.01056,0.41681477279283263,0.7875227038386509,-0.29569781212991286,0.37547846009846086,0.34418869886856995,0.7372800000000002,0.29224398849642813,-0.0660928685468466
947df818-ab69-43fc-9085-c283b7bc8fae,G170512,264,10509.0,15.0,,NOISE_NOISE_1,60,90.45682702298588,0.41531014888505274,1.0,1181,1879,0.09106492004442399,12000.000000000007,6.02112,5.0176,0.1389382575976116,0.4045985003501074,-0.13721718508706468,0.3391440773219076,0.3722589761490857,5.71392,0.2192696718076794,0.19140901186002499
76869c28-eb5b-4002-8eef-e1b29fea14e9,G170512,264,8691.0,37.5,38.12898938287806,NOISE_NOISE_3,60,190.36238846922484,0.6566637909268149,3.0,1181,1879,0.07082960245409858,7414.098142962889,5.0176,5.0176,0.13893825759761017,0.6053218456223447,-0.48701329106044283,0.804552643494526,0.23077918001850947,4.48512,0.10786281112611633,-0.22925097259637012
50fb3548-ebdb-4e31-89b1-82fcc55012ea,G170512,264,1154.0,30.0,31.851470291037117,NOISE_NOISE_1,60,175.1507215446051,0.8000279718985099,10.0,1181,1879,0.16510697592816445,1925.3698531662535,5.0176,4.01408,0.0,0.8330327136238851,-0.333956170297031,0.4008920236088261,0.4046983054475677,3.05152,0.20637650398192528,0.738492382383155
fd377f97-9463-464b-9bd3-25ba9a4f637c,G170512,264,1239.0,0.0,35.673026853056214,NOISE_NOISE_2,60,108.39969968828406,0.8636604741740953,3.0,1181,1879,0.37874834419127407,1189.5734210730548,4.01408,4.01408,0.41681477279283263,1.1791596484771292,-0.49501494508025307,0.4198031587322031,0.19960078636163966,1.00352,0.43853847144442387,-0.05873186910001713
e820e2ee-278f-4e5d-9a01-ff9213b277d1,G170512,264,6280.0,5.0,31.488742574800582,NOISE_NOISE_1,60,132.10550485494892,0.807061231690604,3.0,1181,1879,0.0739581925092496,5553.727686823738,5.0176,5.0176,0.0,1.145343654812544,-0.4796921803659065,0.4188194332332655,0.14681199015099902,4.3008,0.09163888637585099,-0.17730811917663228
7348c09c-ded0-4b79-acfc-d02d27e24696,G170512,264,4244.0,77.5,14.517833398240853,NOISE_NOISE_1,60,159.98324888763386,0.7057839285528197,3.0,1181,1879,0.08597542551902773,4580.737606123811,6.02112,6.02112,0.13893825759761017,0.8965534264223891,-0.33753390124888255,0.37647940580159217,0.1729562655317488,5.160959999999999,0.12181550477540164,0.1101552684923701
faaa78e4-309c-488f-b9de-8ad0b79c5888,G170512,264,912.0,61.25,24.558558597572777,NOISE_NOISE_1,60,136.45422079156305,0.7774756276392447,10.0,1181,1879,0.13326526796784535,981.1650863046068,4.01408,4.01408,0.13893825759761044,0.9232505058136101,-0.3320890485076303,0.35969549587733873,0.245013183460192,0.4710399999999999,0.17140764704418693,0.10546207368062054
3383d927-8256-43c3-8894-86702d692c0d,G170512,264,1315.0,107.5,24.539145568637984,NOISE_NOISE_1,60,145.84108324010816,0.6511659388944964,30.0,1181,1879,0.058519921049045506,1189.5734210730548,4.01408,4.01408,0.2778765151952223,0.38386243367447204,-0.23348195104111724,0.6082438148639406,0.38046019222250155,1.00352,0.08986944425931814,-0.14461848113908038
3baddd6a-45e0-4e2e-81a4-ff5fa13c3b8a,G170512,264,2017.0,17.5,,NOISE_NOISE_1,60,153.21268708388092,0.767214920877667,30.0,1181,1879,-0.010567159510039502,2334.335816705621,11.038719999999998,8.02816,0.0,0.3828067947842332,-0.08732382839850839,0.22811462489250733,0.5203404566330831,9.379839999999998,-0.013773401979657854,0.21080103761089825
a9bd14d6-0409-40ba-96a0-708d9bfc8b6e,G170512,264,4391.0,20.0,23.69367324092785,NOISE_NOISE_1,60,160.92900621531209,0.8507816965192488,1.0,1181,1879,0.27529867678531594,4160.167646103809,6.02112,5.0176,0.27787651519522066,1.6581275756646778,-0.8943393038105574,0.5393670046480302,0.15893656306726256,5.07904,0.32358321519095745,-0.07790786731701682
242d44ff-9ae4-429b-85d4-fed40dd58511,G171023,1145,846.0,2.5,,NOISE_NOISE_1,60,43.746720762773194,0.8877437425363177,3.0,1181,1880,0.26952316929516085,734.9678410079784,3.01056,2.00704,0.0,0.5054606868273538,-0.12645662989464812,0.2501809402594369,0.1853855488488895,-1.4540800000000003,0.303604696243899,-0.20297653806742
accef3e1-c231-46ef-85fc-bbc35d8fa9b2,G171023,1145,5182.0,0.0,79.93955983381483,NOISE_NOISE_1,60,66.85686242582139,0.9534209772492526,1.0,1181,1880,0.35828651584318766,2334.335816705621,5.0176,5.0176,0.5557530303904444,1.3368381703863534,-0.24861208361487158,0.1859702162326958,0.2863152961864133,3.35872,0.37579046863106824,-1.1504968939562348
8045bb9f-841b-4b98-8a7d-775d87e3406a,G171023,1145,1703.0,0.0,,NOISE_NOISE_1,60,47.563074431900425,0.7340029922224144,0.1,1181,1880,0.07396545269643,1309.8327203852125,3.01056,2.00704,0.0,0.3161500383811006,-0.1101608990012646,0.34844499644966676,0.41266896157321603,0.22528000000000015,0.10076996072247252,-0.37869585904034775
a2956aee-deb2-4e98-81f7-c50564755a61,G171023,1145,1505.0,2.5,,NOISE_NOISE_1,60,84.12762960902445,0.8046655564081212,1.0,1181,1880,0.1747799125532569,1925.3698531662535,5.0176,5.0176,0.13893825759761044,0.5041541255571462,-0.19723783493336092,0.39122527206415547,0.4801533990566417,3.05152,0.21720814462774102,0.355372119381573
1b6cc385-5fbc-4999-bbb8-db26aab9f1b7,G171023,1145,1224.0,5.0,66.22632026646586,NOISE_NOISE_1,60,53.57029779997106,0.8378746501045146,10.0,1181,1880,0.17485160409799325,1309.8327203852125,3.01056,2.00704,0.1389382575976119,0.5213720037030902,-0.2327830245060339,0.4464816347112467,0.19940537929792865,0.22528000000000015,0.20868468102738597,0.09777901794554285
c2939f65-22a7-4d31-b442-5bbb4633128b,G171023,1145,1041.0,16.25,63.69202774076158,NOISE_NOISE_1,60,124.22584559089594,0.9272792910543185,10.0,1181,1880,0.18083255491316816,1189.5734210730548,1.00352,1.00352,0.13893825759761044,0.8752624655776645,-0.4572552576879206,0.5224207316900499,0.32221188773882986,-2.00704,0.1950141199719463,0.19247424974116722
4a8292fa-46e1-475f-9d04-c45bb0db07e9,G171023,1145,2972.0,0.0,,NOISE_NOISE_1,60,16.802557126574037,0.6484469196704531,3.0,1181,1880,0.09894851038189711,2334.335816705621,5.0176,5.0176,0.13893825759761017,0.36818870700131,-0.05884046621860451,0.15981062183527306,0.28479932990119466,3.35872,0.1525930764420682,-0.34842199431473647
b6912390-609d-4d6a-9e26-181df1649d3c,G171023,1145,4091.0,0.0,,NOISE_NOISE_1,60,117.04368000524678,0.8860111040444909,1.0,1181,1880,0.4634837855856292,3431.3235107834525,5.0176,5.0176,0.4168147727928324,2.1229958136699207,-0.22236002382284795,0.10473879523976304,0.08319905075144769,3.8707199999999995,0.5231128407645278,-0.2536883852737438
5fe8e704-d397-43b2-8f98-fa4927ff6be2,G171023,1145,4296.0,0.0,,NOISE_NOISE_1,60,144.51789276215806,0.835849841933818,1.0,1181,1880,0.46736440538046714,3116.2843804441263,5.0176,5.0176,0.41681477279283263,1.7335576094257379,-0.2725347983791643,0.15721127287453962,0.101938303233562,3.76832,0.5591487632505562,-0.46316709896872066
03a8d80b-b6a3-4188-8b6f-e2c4bd76aded,G171023,1145,1263.0,2.5,59.50052812369063,NOISE_NOISE_1,60,20.74258892386742,0.5689027176415459,3.0,1181,1880,0.05085048009127376,1309.8327203852125,3.01056,3.01056,0.0,0.1619164759145425,-0.13393164096097507,0.8271649948190728,0.2752236484490369,0.22528000000000015,0.08938343677119437,0.05252793685064249
cd5ac325-9acc-453c-a4eb-0d0fd4606620,G180406,1178,9507.0,55.0,48.4378633385962,NOISE_NOISE_1,60,195.7982833899925,0.7298909038234631,1.0,1181,1879,0.14900327006281483,9897.64971802629,1.00352,1.00352,0.0,1.4129921969949373,-0.2793467643207995,0.1976987310438774,0.15657597714234434,0.6144,0.20414457733652464,0.058095825084632145
5e237445-9cf2-4771-b35f-fe02e52f2f9f,G180406,1178,10211.0,60.0,44.861467317970096,NOISE_NOISE_1,60,143.54298132238526,0.6719369973575483,0.3,1181,1879,0.21491548104234529,9897.64971802629,1.00352,1.00352,0.0,1.5703689900479876,-0.23451967894827655,0.14934049286155993,0.12787830777547468,0.6144,0.3198446906295076,-0.04496627081655633
c91b3c32-4c1b-4d59-8e8a-e09dc18505f7,G180406,1178,10449.0,38.75,76.1697593196445,NOISE_NOISE_1,60,124.38918572351773,0.8195608811390078,3.0,1181,1879,0.3377891347485604,4160.167646103809,5.0176,5.0176,0.27787651519522066,0.7680070034524191,-0.12547946647494082,0.16338323206803249,0.4770733860054978,4.07552,0.41215868463500654,-1.328651306498354
7ab37580-cb9c-43a2-8de6-0db08feebb51,G180406,1178,6835.0,61.25,56.69518648156847,NOISE_NOISE_1,60,170.5103234415107,0.7353433503319182,1.0,1181,1879,0.16801818475954472,7414.098142962889,5.0176,5.0176,0.13893825759761017,0.7409101482497696,-0.2658832581044506,0.3588603270349838,0.31008395047818793,4.48512,0.2284894324314008,0.1173298749017671
14b66435-adc4-4321-9e1b-f9f9507c166b,G180406,1178,5985.0,0.0,,NOISE_NOISE_1,60,27.002697533244273,0.5983404417491565,10.0,1181,1879,0.14678954415944617,5043.824865040868,1.00352,0.0,0.13893825759761017,0.19782664660208032,-0.11464396110697903,0.5795172848356488,0.5077563241046975,0.22527999999999992,0.2453277998898578,-0.24683306482611747
f07c65ca-e9d6-4016-9299-2fa9608d4d7f,G180406,1178,6151.0,38.75,52.14143316180436,NOISE_NOISE_1,60,170.262835542679,0.7537852165444514,0.1,1181,1879,0.13855278377628263,6115.17886617632,1.00352,0.0,0.4168147727928324,0.7011738163130056,-0.42675378787693286,0.6086276725519212,0.7422380148823045,0.36863999999999997,0.1838093673572491,-0.008426278403643017
b578ca56-4c5d-4d0c-a17c-c4006506b7e4,G180406,1178,756.0,17.5,,NOISE_NOISE_1,60,129.98418000782007,0.8965599806916105,3.0,1181,1879,0.2534451813482171,981.1650863046068,4.01408,4.01408,0.13893825759761044,0.9720998755229117,-0.273122636157556,0.2809614968941725,0.4112393427070922,0.4710399999999999,0.28268625279561144,0.37610966362428944
94094ae4-f0ea-4d86-afc2-19150cda9d55,G180406,1178,10299.0,100.0,54.99048617131048,NOISE_NOISE_1,60,175.82247441286256,0.6741824269887637,0.3,1181,1879,0.21019889088597962,9897.64971802629,1.00352,1.00352,0.0,1.6147821399768298,-0.5489881220645485,0.3399765878463492,0.0979121880731963,0.6144,0.31178340234234986,-0.05734637249039075
9180ae22-8334-4293-8d06-d90cd4c624ce,G180406,1178,10534.0,7.5,62.861467317970096,NOISE_NOISE_1,60,86.7533473940401,0.7243695867900024,1.0,1181,1879,0.2731089428271734,12000.000000000007,6.02112,6.02112,0.0,1.105796636350922,-0.28783533747477313,0.2602968104737744,0.292902086718017,5.71392,0.377029830914683,0.18798104122928716
34e55cd0-55e4-4891-b92c-691843e5c0ec,G180406,1178,745.0,15.0,43.44475582457139,NOISE_NOISE_1,60,136.67519212980562,0.9056269898153634,10.0,1181,1879,0.29055339214693165,981.1650863046068,4.01408,4.01408,0.13893825759761044,1.1329270898805406,-0.24701343624128697,0.21803118527895105,0.3665375762767913,0.4710399999999999,0.32083119806993476,0.39725547249583826
8ee243d7-0acf-4ff7-8735-7fb22d5fda31,G180406,1178,1113.0,0.0,36.66974921351042,NOISE_NOISE_1,60,153.4513361291829,0.9753400845573484,0.3,1181,1879,0.4978581466118876,1189.5734210730548,5.0176,4.01408,0.5557530303904429,2.860964958816345,-3.2965825157889395,1.1522624580319294,0.3581262933389795,2.00704,0.5104456942706679,0.09599072569862495
3d3a6214-d103-4751-a8b1-cbded1b2a82b,G190108,1009,10061.0,86.25,44.87067019045128,NOISE_NOISE_1,60,205.36346173288848,0.774723920532663,0.1,1181,1884,0.2287203459473403,9897.64971802629,1.00352,1.00352,0.0,1.2439351769392872,-0.4249861542443474,0.3416465440667329,0.222562666401615,0.6144,0.29522819663304467,-0.023615816427443617
05d797a1-af32-4ffb-b787-1da5b4777b75,G190108,1009,10359.0,75.0,46.04646051188482,NOISE_NOISE_1,60,169.11455399569593,0.8316716319411666,0.3,1181,1884,0.35870688309844606,12000.000000000007,6.02112,6.02112,0.1389382575976116,1.855575621258699,-0.3811170897350571,0.20539022251032413,0.17016484704994053,5.71392,0.4313083064540807,0.21214966580870126
a22b1da8-53b1-49c6-8147-03957cd39072,G190108,1009,4471.0,5.0,47.010966408587436,NOISE_NOISE_1,60,197.1915897794893,0.9011510733163314,1.0,1181,1884,0.20393460634711438,4580.737606123811,1.00352,1.00352,0.2778765151952223,1.638004893711951,-0.5638898708156607,0.34425408188971063,0.31931833568201184,0.14335999999999993,0.22630457021663797,0.03498237886449302
6ef1e0ef-50d9-42cb-91d0-a07b5d1af787,G190108,1009,9465.0,48.75,45.5284126795488,NOISE_NOISE_1,60,197.87919065582707,0.7308872668143545,0.3,1181,1884,0.1690299075432143,8988.919617302465,6.02112,6.02112,0.0,1.1683404490577942,-0.8011711551156014,0.6857343300591059,0.19396215918660373,5.59104,0.2312667291085096,-0.07445477800065584
f7c24098-145a-4691-9b55-946b5e887c23,G190108,1009,967.0,2.5,38.35734205007225,NOISE_NOISE_1,60,168.04789109778733,0.952604370654628,3.0,1181,1884,0.28325365251387047,4160.167646103809,6.02112,6.02112,0.13893825759761044,1.593488523589177,-1.2322674780990472,0.7733143099916938,0.4957618346613562,5.07904,0.29734658084679905,2.1050538723326837
c18d94c5-3b3e-45ac-9c22-8426f5fb3143,G190108,1009,1017.0,25.0,37.200336250171745,NOISE_NOISE_1,60,140.57911762767742,0.9185421099100888,10.0,1181,1884,0.2618990197180074,1189.5734210730548,4.01408,4.01408,0.6946912879880548,0.9443365962435569,-0.4755871406540462,0.5036203643339329,0.40195850221611457,1.00352,0.2851246740812387,0.2261246391830842
41783c2a-2ce7-4a65-8e23-97a82569f8c1,G190118,1200,10213.0,80.0,57.912905227502215,NOISE_NOISE_1,60,131.17309025521035,0.6953567395924265,1.0,1181,1884,0.27220674841753495,9897.64971802629,1.00352,1.00352,0.13893825759761044,1.3590444271519575,-0.5432508752251928,0.39973003411201274,0.1168247061051099,0.6144,0.3914634502242476,-0.045248819787473075
2b51d9a5-bc67-4543-a3fd-98c913b9e0ec,G190118,1200,9918.0,2.5,54.912905227502215,NOISE_NOISE_1,60,147.92234237113104,0.8021801515191113,0.3,1181,1884,0.345567629255269,9897.64971802629,1.00352,1.00352,0.0,2.9419009776338565,-0.38336409281382616,0.13031169156555444,0.07341661501376931,0.6144,0.43078556431601783,-0.002963239825448054
ee390733-759d-4eea-83d7-5a55edbeebb0,G190108,1009,4028.0,6.666666666666667,46.33484733863024,NOISE_NOISE_1,60,189.03734861779108,0.9550841294540968,1.0,1181,1884,0.28312031601061477,4160.167646103809,6.02112,6.02112,0.13893825759761044,2.144183323987082,-1.3323428760858318,0.6213754491889046,0.326493880373781,5.07904,0.29643494984304636,0.04657798380273993
ad98b660-d6aa-41c8-aa91-a171c58d4f6b,G190129,1126,8980.0,95.0,48.94518535389357,NOISE_NOISE_1,60,122.02001134539896,0.6811815625046941,0.1,1181,1882,0.0867403947323878,8988.919617302465,6.02112,6.02112,0.13893825759761044,0.8415829694785276,-0.29064635358008123,0.3453567433287953,0.1865000202363175,5.59104,0.12733814229123394,0.00143228296190233
ed5773be-4055-43cc-92f5-58a9018462c4,G190118,1200,835.0,6.666666666666667,38.617978565428885,NOISE_NOISE_2,60,96.90764658437685,0.9235334194145013,3.0,1181,1884,0.3294932771646405,809.2690283166697,4.01408,3.01056,0.41681477279283263,1.0231180100747872,-0.26517162664277355,0.2591799030332681,0.24574848998076904,-0.12288000000000032,0.3567746117661141,-0.0451568147112731
6b0b4d97-1d61-41fd-8cd6-6dac1c0ca5af,G190129,1126,9463.0,65.0,57.10813278795553,NOISE_NOISE_1,60,104.51167963864611,0.8278051889558707,0.3,1181,1882,0.19324093924180594,9897.64971802629,6.02112,1.00352,0.27787651519522066,0.9938273784802187,-0.339616672723993,0.34172601809716874,0.2845393415260293,5.632,0.23343769985972795,0.06478836020689906
10ca81c9-091f-4b89-a7d0-c8aa338de519,G190129,1126,9586.0,12.5,60.10813278795553,NOISE_NOISE_1,60,72.91902464359815,0.8800559408066473,0.1,1181,1882,0.22996628359981985,9897.64971802629,6.02112,1.00352,0.27787651519522066,0.9636653524334703,-0.27334428102173486,0.28365062657018797,0.2991096424480643,5.632,0.2613087111133366,0.04615704556905924
f0acee46-95bb-4c33-9bed-4056a8bc64c3,G190129,1126,6483.0,90.0,55.344142844428305,NOISE_NOISE_1,60,156.1983221822204,0.7010227309167804,0.3,1181,1882,0.17059222577246363,5553.727686823738,5.0176,5.0176,0.0,0.8997698295105838,-0.27041590066442844,0.30053897318552797,0.26544026189528347,4.3008,0.24334763802789575,-0.22320513297830627
803977cc-1e8a-474e-b950-bc6b7ff26dc5,G190129,1126,6359.0,107.5,59.97661849087836,NOISE_NOISE_1,60,156.8425299516725,0.7128516105052464,1.0,1181,1882,0.19084585813387323,6115.17886617632,1.00352,1.00352,0.1389382575976116,0.9468760036795821,-0.3163527897408984,0.3341016020171006,0.27621060683405263,0.36863999999999997,0.2677217184072963,-0.056405211293731286
c0f0c398-2da3-4afc-bd4d-f050a3351008,G190129,1126,6402.0,117.5,64.3441428444283,NOISE_NOISE_1,60,143.94954979866546,0.5270795294450641,10.0,1181,1882,0.024994779713750102,6733.389657193753,1.00352,1.00352,0.1389382575976116,0.35345426114135087,-0.21165007030022062,0.5988046929092731,0.4766485813548091,0.4300799999999999,0.04742126817193198,0.0728102782519979
