unit,area,mean_rate,b0,mod_depth,pd_rad,pd_deg,r2,p,tuned
120,M1,5.3769063180827885,6.00956034049832,4.433249918894107,2.982102502654119,170.8618874774814,0.27893002376240017,0.0,True
121,M1,5.084095860566449,5.454799456503733,2.588893535281535,2.991022877334222,171.37298729832665,0.13168695355072935,0.0,True
122,M1,5.037037037037037,4.934902954374217,1.2048619275327863,-0.7757408650391729,315.5533224374278,0.029524021582141846,0.0,True
123,M1,13.458823529411765,13.240280301366916,1.489047758396691,-0.07633728330617943,355.62619584706147,0.014252848937118756,0.0,True
124,M1,0.6535947712418301,0.6720518288258119,0.28309791171517296,2.2186849138387177,127.12128163230523,0.014036651524958588,0.0,True
125,M1,11.79433551198257,11.399214364516437,2.6267226348219292,0.027961525343926062,1.602077390955051,0.05183691893627351,0.0,True
126,M1,1.0161220043572985,1.0354891617061306,0.13450697500215875,3.0062017154372747,172.24267065954393,0.001983029211316434,0.118,False
127,M1,4.0,4.017649049229578,0.33150805368549674,-1.719195444336474,261.4973568814018,0.0027632543007027888,0.027,False
128,M1,13.308932461873638,13.307324024636277,0.12000466520945988,-1.275707330679384,286.9073540581712,0.00010432833732532121,0.881,False
129,M1,0.19869281045751633,0.19124848667100722,0.07503022729008589,1.0718175382266597,61.41062134848938,0.003221637675890676,0.015,False
130,M1,0.3520697167755991,0.3916321806514454,0.4298166019493131,-2.0096109201727095,244.85777581070195,0.05051679920536778,0.0,True
131,M1,0.012200435729847494,0.012644102204743326,0.007756701930067448,2.1615752824427625,123.84914078376917,0.0006074231621864268,0.512,False
132,M1,7.515468409586057,7.19653875477999,4.048162845819528,1.2366878105491814,70.85699211974242,0.14773424067944585,0.0,True
133,M1,5.542483660130719,5.76358093459176,1.4477743386966293,-2.8884985554045723,194.5012236456828,0.042233536266004124,0.0,True
134,M1,0.25272331154684097,0.2631502533492807,0.06960229344002267,-3.134972137049032,180.37932765598217,0.0022667110916697597,0.089,False
135,M1,0.24923747276688454,0.2507492908199483,0.04827793075827909,1.9843985151617307,113.69765979079448,0.0010110708836649218,0.281,False
136,M1,7.2366013071895425,7.663840695168766,3.9585423140401614,2.5619179564392813,146.7870863627515,0.12398626744696373,0.0,True
137,M1,1.0074074074074073,1.0087690641248994,0.09020192336360017,1.8770050715180717,107.54446872263675,0.0008969746901916764,0.364,False
138,M1,0.003485838779956427,0.004669595791687662,0.007744023497747898,-2.920367078318787,192.67529178338236,0.0022007290211237818,0.035,False
139,M1,5.437908496732026,5.536339320516017,0.667646552363042,3.0811744775737995,176.53829350840502,0.009755304458425984,0.0,True
140,M1,4.449673202614379,3.8858912040012967,3.818902643628987,0.470038510887631,26.93122288247525,0.22816458092542957,0.0,True
141,M1,0.5246187363834423,0.536693150620039,0.32417753424217427,2.0242143894401274,115.9789413445701,0.021739112733288768,0.0,True
142,M1,2.0514161220043574,2.0958708830133634,0.5060717414394954,-1.9756129574042833,246.80571558937567,0.010448688839883147,0.0,True
143,M1,4.40958605664488,4.383658438735944,1.921236125218858,1.6897078786213344,96.81313005500604,0.07742305165103847,0.0,True
144,M1,9.993899782135076,10.05752826311789,0.4976913996729289,-2.353962607455262,225.12787746120293,0.0026619659251062577,0.039,False
145,M1,18.274509803921568,18.28200057729737,0.2615529247824777,1.9665520544482027,112.67513291266329,0.0005315219731957255,0.514,False
146,M1,15.588671023965142,15.824314304662103,4.062760502148159,2.1672455084013538,124.17402080008196,0.050561872674597885,0.0,True
147,M1,3.747276688453159,3.8487870548281853,0.9764797486281519,2.5258623439805694,144.721251941108,0.029023765826667103,0.0,True
148,M1,2.915904139433551,2.9591843480374727,0.3952177669627337,2.576631661456752,147.63011956125303,0.006777159450849002,0.001,True
149,M1,22.75904139433551,22.916995037654353,2.12854918334691,-1.8703245616005086,252.8382963006349,0.020086394245894867,0.0,True
150,M1,15.867538126361655,15.556904392095511,2.0506487813966405,0.07211524840439366,4.131899372109301,0.034042445132742016,0.0,True
151,M1,9.087581699346405,9.26730215752306,2.2552855890786705,-1.9118252360380659,250.46048280841643,0.056976413342822,0.0,True
152,M1,7.179084967320262,7.725929489923201,8.43902592881168,-1.8012083045804792,256.798366123624,0.4614558268761083,0.0,True
153,M1,0.18474945533769063,0.2014505821646075,0.11632523004321785,2.998239630598994,171.78647680218535,0.009009363274869231,0.0,True
154,M1,2.291938997821351,2.250735139406943,2.8072066928134336,1.6819390617639551,96.36800963726813,0.21755570679596758,0.0,True
155,M1,1.0579520697167757,1.1143243360433837,0.36928048256341245,-2.9880911864392923,188.79498621678974,0.012584725287677623,0.0,True
156,M1,3.600871459694989,3.7399778300973434,0.9171609310480633,-3.059924492310818,184.679240961879,0.022980033942785805,0.0,True
157,M1,2.825272331154684,3.03709576296667,1.904082414254305,-2.178450984865443,235.18395269109254,0.07264713219621655,0.0,True
158,M1,0.3764705882352941,0.4300254963568655,0.3552870705375877,-2.7668295613346117,201.47234350349382,0.02988780721609441,0.0,True
159,M1,0.6326797385620915,0.7764352789412885,1.1007608075716537,-2.3876326338853318,223.19872705066604,0.13201840031440704,0.0,True
160,M1,6.101960784313725,6.284977582153058,1.487230430166382,2.713708462753931,155.4840417447348,0.04152672198923779,0.0,True
161,M1,0.09934640522875816,0.09067829338754856,0.05712475171968509,0.3292605251602322,18.865238451942357,0.003962349462041992,0.013,False
162,M1,0.2701525054466231,0.2674674278120334,0.16125767352993914,-1.2543592617208703,288.1305083102483,0.01055776895243754,0.0,True
163,M1,0.48278867102396517,0.5031743167302849,0.23270252797409696,-1.9737046923600958,246.91505112259998,0.012071821920058734,0.0,True
164,M1,0.08888888888888889,0.08925396025064335,0.026405535928179937,-1.4540539181940721,276.688847303019,0.0007200087766128238,0.419,False
165,M1,0.22483660130718955,0.23075662733849256,0.1946752231761961,-1.5637476020235048,270.4038621803501,0.019073347151680187,0.0,True
166,M1,0.46710239651416124,0.45387237559483373,0.08654473353500362,0.1981705258297389,11.354334753932305,0.0018435466587272131,0.126,False
167,M1,2.9925925925925925,3.1681303929734663,1.148589767369344,-2.9589705930857386,190.4634733128651,0.03923318545865717,0.0,True
168,M1,1.3437908496732027,1.4269426752582857,1.125643278115987,-1.8678072554331742,252.98252731976544,0.06300170404119365,0.0,True
169,M1,5.150326797385621,5.319403862666521,1.9606031085686848,2.377443500880378,136.21747863125267,0.0628645959368237,0.0,True
170,M1,0.21612200435729848,0.1894429385411055,0.17465147950234766,0.16775892645180324,9.611878461333912,0.01344870745115212,0.0,True
171,M1,2.9891067538126364,2.801029256060205,1.2319889354638491,0.26020349500857853,14.908562078544932,0.0401486381649615,0.0,True
172,M1,0.2579520697167756,0.24993219755769946,0.052460686627254755,0.20273993886506755,11.6161428357087,0.0012603943594718947,0.238,False
173,M1,8.765141612200436,8.803312605736117,0.32737868466493175,-2.2309475112441453,232.1761232904957,0.0014926299798218023,0.168,False
174,M1,0.14814814814814814,0.15361952627315592,0.20293951008703284,-1.5407774375431889,271.71995565979347,0.03138200807958358,0.0,True
175,M1,11.264488017429194,11.049690789879586,1.4228050981398181,0.3654641688015217,20.939554435583887,0.018207942160938795,0.0,True
176,M1,12.196949891067538,12.115313576806404,3.6119159110711547,-1.2151041127523554,290.3796626703015,0.09927252453007052,0.0,True
177,M1,4.70239651416122,4.6273142199730515,1.8222897851801472,-1.0906046531163736,297.5129562591026,0.07882947589972,0.0,True
178,M1,16.979520697167757,17.46422066847402,3.8116256156808923,2.7604620047015627,158.16282237562194,0.09049461555215488,0.0,True
179,M1,5.810893246187364,5.88083207031036,1.9309867172904707,2.01729316203896,115.5823842254329,0.06722671088502752,0.0,True
180,M1,28.03834422657952,28.03594101245948,0.3483474633952114,-1.3183505814262992,284.46407576565485,0.00035984490844021,0.666,False
181,M1,33.27058823529412,32.69206028101209,12.26005750955606,1.4643051799282383,83.89850672903268,0.2806538213805182,0.0,True
