unit_id,mean_rate_Hz,pref_dir_deg,mod_depth_Hz,cosine_R2
1161,0.7173637515842839,-134.41552938878107,0.5924969420935919,0.0758381921377349
2721,0.8922686945500634,164.36031432154914,0.4894209850678318,0.07487561249495478
1471,1.3891001267427123,156.6744038627222,0.6544625805200669,0.07306502499302447
1291,2.806083650190114,131.1936431352797,1.1483659849146317,0.07161294991955425
2131,1.1330798479087452,3.5350407654109084,0.5573609548257913,0.07112502805032694
2241,4.6489226869455,56.28348860636208,1.4550144487085812,0.07100214748334199
2392,2.1495564005069707,35.93135140766858,0.8115364266750801,0.07090661635202267
1033,0.19011406844106463,-55.46013447550366,0.2665689167352516,0.06611912693600686
2732,0.17743979721166034,78.66405828796326,0.3288421645128706,0.06492391440259115
2302,0.3320659062103929,-23.677261297263225,0.28002757334476397,0.06215678520456458
1034,0.4892268694550063,-43.08161327566888,0.42412491755465614,0.06177890537387265
2273,6.26362484157161,132.66517961235536,1.6329187859861463,0.06127324728789674
2421,2.494296577946768,169.56999812098152,0.8014503073102288,0.060934120975877915
1071,0.861850443599493,-10.566289275262665,0.48934974093118233,0.060019070081972825
1902,0.8187579214195184,-14.901229524584986,0.42604389246532365,0.0596831861784628
2931,17.11533586818758,153.23908815671348,2.1645273190329273,0.058644083252102464
1211,4.448669201520913,-169.7112504115314,0.9042328027974341,0.05775332484680806
2472,4.367553865652725,79.75867635126531,1.5120777294787366,0.05678540703086021
1791,0.6514575411913816,133.52995301935997,0.4047153631254572,0.055265012000356606
2771,0.16730038022813687,133.9787985258718,0.23853091038816118,0.05026804007763175
2801,0.9632446134347274,140.85290225882687,0.4601919746302834,0.0485458029909116
2192,13.518377693282636,17.39651651749267,1.7046210031192062,0.04377452942936244
2501,2.1419518377693283,23.882189937458495,0.5987322741554751,0.04335434990223341
2951,18.780735107731306,-137.07521028474872,2.616295557562545,0.04333225525003759
1662,1.0215462610899873,-70.21314161064319,0.5937345800396915,0.042602573003081234
2441,0.2458808618504436,-151.73899509964065,0.19372392222948387,0.042205154546198775
2751,0.07858048162230671,-39.90064335632989,0.124847424107988,0.04172436027738613
1512,8.912547528517111,-149.63011692446875,1.2434170124791968,0.03943140872888429
1361,0.16983523447401774,-25.23154991382782,0.15253751044430047,0.038130683248162156
1031,0.058301647655259824,-56.71440916420946,0.10826564545843247,0.036650227059280116
2841,0.1850443599493029,42.40059882897982,0.17870693259734538,0.03657475542777422
1752,0.5931558935361216,124.77543660502126,0.3445462621098134,0.03625758632738907
1562,0.8517110266159695,-168.63743415206255,0.33064807253643697,0.0345613095980295
2811,0.28390367553865653,13.526711690647018,0.18292779673227544,0.03252315271069184
2151,1.4043092522179974,50.1090142740807,0.46803340697880347,0.03238516194369512
2401,4.945500633713562,98.41099390868347,1.1939067828114431,0.029819002084316648
1421,0.4435994930291508,76.6777965471599,0.30169642617259484,0.029785095270125295
1372,1.5107731305449936,100.59671413855847,0.5627005010502639,0.028672625413266095
2762,0.28390367553865653,-78.216448421998,0.2157889958719881,0.028648914993266716
1102,8.770595690747783,36.58481541349658,0.9885163257575199,0.02841443736730842
2121,1.6425855513307985,68.54051481578094,0.5562159968625732,0.024292333367167518
2821,4.182509505703422,118.89919417383393,0.8855646190570758,0.023417885097398505
1431,2.2712294043092522,41.2940677377576,0.4557211889849973,0.023348774096005664
2691,0.3700887198986058,125.64517264540729,0.1855197863122239,0.018829212291969766
2602,2.4359949302915083,154.24762104879386,0.3819966742234983,0.017460457144787278
1411,0.5602027883396705,-78.60326823857878,0.24486314649132607,0.016368438050267442
1841,0.43346007604562736,83.75627321373901,0.21096418909511713,0.015996714211700902
2941,5.776932826362484,163.30616421340056,0.5699796151401013,0.015550512141007222
1541,1.4195183776932827,-45.36335827738506,0.4075376375678091,0.015253790296431924
1062,0.11913814955640051,179.13916205306083,0.10998443967012582,0.01517877574891846
2862,8.47148288973384,-115.30223456965099,0.7587128920991147,0.014394943308067898
2861,0.2332065906210393,-22.583221321832703,0.12487794412928065,0.0143894664656945
1011,0.025348542458808618,-121.10003462535761,0.04054058270090526,0.014094448431253959
2132,2.5297845373891,121.92931917506893,0.4516282510654162,0.013833960401800405
2542,2.8669201520912546,83.00821745312945,0.6779262539232237,0.013680953315596711
1063,1.3003802281368821,-170.9382221421877,0.46189469258584076,0.012867413224951663
2481,0.49936628643852976,-141.81687336017578,0.16105462740802273,0.012754402916635876
1861,0.2458808618504436,57.17953454715406,0.12819452173687002,0.011940709129101723
2352,2.1926489226869457,94.35121217390838,0.41125792737411426,0.011847206569525315
2761,0.24334600760456274,-24.92360390852846,0.0964336955822497,0.010859878138506418
1851,3.7845373891001266,23.45150960401682,0.3772173015107691,0.010832411225131788
1761,1.5285171102661597,94.53946995042652,0.3252376238748251,0.009411773056352213
1831,2.463878326996198,-89.91721165078442,0.39039108240001846,0.009290230687619028
2431,0.032953105196451206,25.706936775427987,0.03363544824703044,0.00921352537947484
2422,3.485424588086185,69.36847788538095,0.39599292302553035,0.00813813204076852
2181,2.126742712294043,10.920982107641642,0.30428615813312204,0.007848515907819653
2321,4.347275031685678,60.77381904906879,0.6870504541400368,0.007659533516689687
2461,0.13688212927756654,91.42889186722914,0.07541023858427447,0.006774437068724937
1341,0.43346007604562736,79.21671918734853,0.14190146870454826,0.006403180207290582
1121,0.07097591888466413,147.7776008977677,0.03913584213617153,0.006224211154488124
2581,17.693282636248416,-163.65246290047736,0.5068395051069157,0.00578162421555839
1183,0.07604562737642585,-124.7995427551205,0.04257227564126638,0.005570206105747322
1061,0.020278833967046894,55.84441991385676,0.020277155751154415,0.004568200466664507
1812,0.10899873257287707,66.47372773512188,0.055545583970345196,0.004522160166373856
2871,0.045627376425855515,63.252417399853115,0.03149006545772351,0.0036845126876667855
2541,0.42585551330798477,50.06892732230003,0.0787135145510147,0.0034810439686088213
1233,4.182509505703422,-97.92674287583769,0.32932544351719395,0.003389316994894309
2492,3.4752851711026618,-57.73198281114954,0.24341233425861483,0.0028727662215285443
2491,0.030418250950570342,146.98442349981426,0.030172729566611427,0.002489652861156877
2051,0.1596958174904943,101.70542071157989,0.03133309970822522,0.0010202848028599831
1711,0.5652724968314322,1.063795431263209,0.0287054452597506,0.00037459855954380394
2272,0.45373891001267425,48.4138210055709,0.02886526448221296,0.00032345248689447104
2471,0.1520912547528517,-108.97224574112185,0.008356932123957134,7.594651626052773e-05
2451,0.0,0.0,0.0,
