unit,gridness,path,include
t2c5,0.22419224737416169,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.19821577252204836,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.07527817180315807,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.5777171048777142,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.21549452177489084,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.22587598568480752,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.05815378178294506,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.5353886494262341,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.6073069578221233,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.22944841777076957,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.7053370031092572,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.5888602568445821,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.15335238354271424,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.24032520454714001,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.16408617460840608,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.04245694342362871,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.028907074368385268,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.628490196548006,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.35018599513291115,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.04557271264774313,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.04220387079756492,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.1351831402283825,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.04030440532325402,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.15820154179091264,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.39101049107422425,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.0979888285028648,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.09281836403332794,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.6717150201874407,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.3176077621610851,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.236832907766326,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.3447466029469862,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.03930113020430499,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.19723935528883652,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.08414537734983815,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.3572063246050079,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.2453367280870101,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.26282055159611684,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.4208744646962756,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.12228176920259567,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.39786497295083884,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.15727169369881977,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.3117828187331607,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.20793127120816232,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.4504365868322695,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.027922306065811614,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.05170420347790647,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.1903286267840231,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.3310387953193155,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.7031823634519712,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.43384425011138245,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.12072514187274312,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.1051533560572828,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.25804296877921834,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.44701450257745917,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.25564394211715047,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.23764297068446794,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.24890687859581662,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.25946035351597285,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.09465338563456241,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.13745838486183776,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.2867164820008141,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.4449917220923569,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.05209163644655947,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.27255292292392924,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.14038063962419434,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.24221817973194312,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.18188814622960164,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.42408248585175706,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.23132279309535173,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.13588866188681467,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.5430262647587499,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.07998287684838662,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.016868230630684218,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.14099936880493374,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.5877488376315149,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.30742369164720595,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.19781723782390934,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.5998791731489264,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.6927427987654509,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.05110230305223602,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.21477038767527254,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.15579696515103278,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.45401631960076794,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.19905947964135245,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.08005914962621656,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.1658459424206344,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.6762673079540533,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.42169393207837647,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.15791140646763013,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.21254227698580738,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.15597473394110312,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.7020772086567033,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.3821729819124465,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.6293665537150679,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.3886151319970963,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.26357871923065646,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.08699034372396201,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.6977280710759708,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.05643595068981385,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.03428772473099474,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.17357648714538107,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.22879669918510084,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.1702198871471235,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.0985154488392402,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.3706808832059601,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.7068990978588983,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.29915947682637917,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.2093278195115353,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.7702420034668119,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.35015257957173346,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.06350344877804859,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.06573292721511144,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.5029414538728965,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.20674286320834123,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.34673274618810956,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.08682951274332248,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.12262829880125634,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.18257261617606396,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.36023132256753987,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.22148903664602018,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.33943930937147204,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.005523410045769533,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.08274351383522471,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.25090460827670263,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.31722821639582116,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,1.1600927561904668,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.111247496515828,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.28822385427879055,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.6451301981244771,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.29353646218655777,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.09460901730686673,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.0121065634507374,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.07278592166481207,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.010591403251141884,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.052081500993894914,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.1824556335525981,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.1092827379233188,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.5034093371327655,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.29546252645834564,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.04339122753807803,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.6828441305891562,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.21438847493288643,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.3255081614063556,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.6664049994777088,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.5329704794278645,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.17616559175782093,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.04001433424300933,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.018709378641917226,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.08592403647270751,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.0825732077121812,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.26133383405958044,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.09463926721752318,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.24629906540219348,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.07137329682407476,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.31466063589348203,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.40019636205891596,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.1881190674940053,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.17417597544516908,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.38039872368592725,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.004144200396853551,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.06005080742829656,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.025566981784122544,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.23753578861279542,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.21625275995458756,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.3917253789978763,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.27490518780024564,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.1958723463293231,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.2772735819156657,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.1743744293153371,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.12331457246141866,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.2347534066374939,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.04847514226133548,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.07862165240643351,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,0.060987713202175706,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,-0.21914459322951094,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.27244944318637476,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c5,0.37073760943761486,sub-10704/sub-10704_ses-19070402_behavior+ecephys.nwb,True
t2c1,-0.3308228031418553,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.1724177291161092,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.27367719159151105,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.44788900824003697,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.17600339540495205,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.21771576922750258,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.4510079355906845,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.1794044960788819,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.020093416259952146,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.347610289500056,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.027968939383790636,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.4757232000746011,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.04341523473126768,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.0050138292024827155,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.3519302622959031,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.3190699878100538,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.031369091607904354,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.16938516308267354,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.4795616150189958,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.15708803615611266,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.09782812450202837,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.2533077039458551,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.40312687354244436,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.11616762887808166,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.2933391739370286,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.2067331394862083,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.10000286560826535,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.25036240766497186,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.21057798293959307,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.22235262458800437,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.19694443318138433,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.0009272557987220487,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.15643993942678597,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.036639366800312795,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.49970228059290445,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.09314238569110186,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.5164887171298638,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.36388465358385325,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.4194004509892092,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.18625531930272668,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.32613681514009113,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.4030264453379373,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.0374916427768415,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.38089688988877257,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.19272147628323005,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.06625011824269383,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.2819366166281939,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.3548195107500262,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.07500507548455755,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.24688776262126388,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.6119493984039024,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.28064850895241467,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.13206445046043264,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.6129154081180279,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.01628148989214693,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.2507085655190732,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.6947187125486693,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.2842266990361565,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.40053349459243637,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.18536130547002222,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.15854530142166087,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.10521661395670522,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.5851162079987724,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.45480247263969475,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.6748243105088889,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.10106378825668588,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.18122126531318447,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.1933417660553987,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.18611728593495336,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.05180579376273188,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.08824688919185145,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.06937114623156025,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.6259237046500709,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.4368492635813529,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.37152687615435154,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.2568472962857872,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,0.20522881446940805,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.10819864679687305,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,-0.20749150710985811,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.2296106135858047,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.31610402543058863,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.33065783390271675,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.4400367092904053,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,-0.30874094091684817,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.5440751937555366,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c2,-0.18030628893159736,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c3,0.5048747755061731,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
t2c1,0.7958227504192232,sub-10704/sub-10704_ses-06070402_behavior+ecephys.nwb,True
